"GIS key",Species,Behavior,Count
CAC20020401F562,BFAL,1,1
CAC20020401F562,REPH,2,27
CAC20020401F565,LHSP,1,1
CAC20020401F565,CASL,2,1
CAC20020401F565,MOLA,2,1
CAC20020401F567,LHSP,5,1
CAC20020401F571,CAAU,2,1
CAC20020401F573,LHSP,1,2
CAC20020402F574,CASL,2,7
CAC20020402F575,CAAU,1,3
CAC20020402F576,CASL,2,4
CAC20020402F577,WEGU,4,1
CAC20020402F579,WEGU,2,1
CAC20020402F581,CASL,2,1
CAC20020402F582,NOFU,2,1
CAC20020402F585,WEGU,1,1
CAC20020402F585,WEGU,4,1
CAC20020402F586,WEGU,1,1
CAC20020402F587,WEGU,4,1
CAC20020402F588,WEGU,4,2
CAC20020402F590,FIWH,2,1
CAC20020402F590,KIWH,2,3
CAC20020402F590,WEGU,4,1
CAC20020402F591,MIWH,1,1
CAC20020402F593,COLO,1,2
CAC20020402F593,CASL,2,1
CAC20020402F593,FIWH,2,3
CAC20020402F593,WEGU,2,1
CAC20020402F594,FIWH,2,4
CAC20020402F595,CAAU,1,2
CAC20020402F595,FIWH,2,1
CAC20020402F596,WEGU,1,1
CAC20020402F598,WEGU,1,1
CAC20020402F598,FIWH,2,1
CAC20020402F600,WEGU,1,1
CAC20020402F600,CASL,2,13
CAC20020402F602,POJA,1,1
CAC20020402F602,WEGU,1,1
CAC20020402F602,CASL,3,10
CAC20020402F602,WEGU,4,1
CAC20020402F603,CBWH,2,3
CAC20020402F605,WEGU,1,1
CAC20020402F606,RHAU,2,1
CAC20020402F607,WEGU,1,1
CAC20020402F608,BRPE,4,1
CAC20020402F608,WEGU,4,1
CAC20020403F611,BVSH,1,3
CAC20020403F611,WEGU,1,1
CAC20020403F612,WEGU,1,4
CAC20020403F612,MOLA,2,1
CAC20020403F613,ELTE,1,1
CAC20020403F613,UNGU,1,1
CAC20020403F613,WEGU,1,12
CAC20020403F615,BVSH,1,1
CAC20020403F615,WEGU,1,1
CAC20020403F616,ELTE,1,2
CAC20020403F617,BRAC,1,1
CAC20020403F618,CAGU,1,1
CAC20020403F618,SAGU,1,2
CAC20020403F618,SOSH,1,1
CAC20020403F618,RHAU,2,3
CAC20020403F618,UNDO,2,10
CAC20020403F619,BVSH,1,1
CAC20020403F619,CAGU,1,4
CAC20020403F619,WEGU,1,4
CAC20020403F620,CAGU,1,2
CAC20020403F620,ELTE,1,3
CAC20020403F621,WEGU,1,1
CAC20020403F621,CAAU,2,6
CAC20020403F621,WEGU,2,1
CAC20020403F621,BOGU,3,1
CAC20020403F622,BRPE,1,5
CAC20020403F623,BRPE,1,2
CAC20020403F623,POJA,1,1
CAC20020403F625,CAGU,1,1
CAC20020403F625,WEGU,4,1
CAC20020403F626,PFSH,1,1
CAC20020403F626,WEGU,1,1
CAC20020403F626,WEGU,3,4
CAC20020403F627,BVSH,1,1
CAC20020403F627,WEGU,1,1
CAC20020403F630,WEGU,1,1
CAC20020403F632,WEGU,1,2
CAC20020403F633,WEGU,1,2
CAC20020403F634,WEGU,1,1
CAC20020403F634,WEGU,4,1
CAC20020403F635,WEGU,1,2
CAC20020403F636,WEGU,1,2
CAC20020403F637,WEGU,4,1
CAC20020403F638,WEGU,1,1
CAC20020403F638,WEGU,4,1
CAC20020405F650,REPH,1,21
CAC20020405F650,REPH,2,7
CAC20020405F651,UNPH,1,30
CAC20020405F655,MOLA,2,1
CAC20020405F656,LHSP,1,1
CAC20020405F657,LHSP,1,1
CAC20020405F657,REPH,1,2
CAC20020405F657,LHSP,3,1
CAC20020405F660,LHSP,1,1
CAC20020405F660,REPH,1,25
CAC20020406F663,COPE,1,1
CAC20020406F664,CODO,4,2
CAC20020406F671,LHSP,1,1
CAC20020406F672,BFAL,4,1
CAC20020406F685,LHSP,5,3
CAC20020406F686,BFAL,1,1
CAC20020406F690,LHSP,1,1
CAC20020406F691,SOSH,1,1
CAC20020406F692,BFAL,1,1
CAC20020406F692,SOSH,2,1
CAC20020406F695,LHSP,1,1
CAC20020406F696,LHSP,1,1
CAC20020406F696,REPH,1,23
CAC20020407F713,CODO,4,3
CAC20020407F714,LHSP,1,1
CAC20020407F715,CODO,2,1
CAC20020407F715,PWSD,4,3
CAC20020407F716,LHSP,1,4
CAC20020407F716,PWSD,4,4
CAC20020407F722,PWSD,4,3
CAC20020407F723,WEGU,1,1
CAC20020407F724,CAAU,1,1
CAC20020407F725,LHSP,1,1
CAC20020407F725,WEGU,1,1
CAC20020407F726,MOLA,1,1
CAC20020407F732,PWSD,4,4
CAC20020407F734,WEGU,4,1
CAC20020407F740,WEGU,1,5
CAC20020407F741,UNAU,1,1
CAC20020407F741,WEGU,4,1
CAC20020407F743,HUWH,2,1
CAC20020407F743,UNDO,4,4
CAC20020407F747,LAAL,1,1
CAC20020407F751,WEGU,4,1
CAC20020407F752,WEGU,1,2
CAC20020408F754,SOSH,1,1
CAC20020408F754,WEGU,1,19
CAC20020408F754,WEGU,4,5
CAC20020408F754,WEGU,5,1
CAC20020408F755,BRPE,1,33
CAC20020408F755,PALO,1,1
CAC20020408F755,WEGU,1,29
CAC20020408F755,CAAU,2,3
CAC20020408F755,PALO,2,2
CAC20020408F755,RHAU,2,2
CAC20020408F755,WEGU,2,10
CAC20020408F755,GUMU,2,1
CAC20020408F755,WEGU,4,2
CAC20020408F756,PEFA,1,1
CAC20020408F756,WEGU,1,12
CAC20020408F756,CAAU,2,23
CAC20020408F756,WEGU,2,20
CAC20020408F756,CAAU,3,2
CAC20020408F757,BRAC,1,1
CAC20020408F757,CAAU,1,1
CAC20020408F757,DCCO,1,1
CAC20020408F757,SUSC,1,8
CAC20020408F757,WEGU,1,4
CAC20020408F757,BRAC,2,1
CAC20020408F757,CAAU,2,11
CAC20020408F757,SUSC,2,13
CAC20020408F757,WEGU,2,8
CAC20020408F757,WEGU,5,1
CAC20020408F758,BRPE,1,1
CAC20020408F758,WEGU,1,4
CAC20020408F758,WEGU,2,1
CAC20020408F759,CAAU,1,3
CAC20020408F759,COMU,1,1
CAC20020408F759,UNCO,1,1
CAC20020408F759,WEGU,1,7
CAC20020408F759,WEGU,2,19
CAC20020408F759,WEGU,4,2
CAC20020408F760,BRPE,1,1
CAC20020408F760,CAAU,1,2
CAC20020408F760,WEGU,1,2
CAC20020408F760,WEGU,2,1
CAC20020408F760,WEGU,4,1
CAC20020408F761,BRAC,1,2
CAC20020408F761,CAAU,2,2
CAC20020408F761,COMU,2,1
CAC20020408F761,GUMU,2,2
CAC20020408F762,BRAC,1,8
CAC20020408F762,BRPE,1,1
CAC20020408F762,WEGU,1,2
CAC20020408F762,GUMU,1,1
CAC20020408F762,CAAU,2,1
CAC20020408F762,COMU,2,2
CAC20020408F762,GUMU,2,10
CAC20020408F762,WEGU,4,1
CAC20020408F763,WEGU,1,1
CAC20020408F763,CAAU,2,4
CAC20020408F763,RNPH,2,4
CAC20020408F763,GUMU,2,4
CAC20020408F764,BRPE,1,7
CAC20020408F764,CAGU,1,1
CAC20020408F765,BRAC,1,2
CAC20020408F765,BRPE,1,2
CAC20020408F765,BRPE,2,1
CAC20020408F765,CAAU,2,2
CAC20020408F765,WEGU,2,2
CAC20020408F766,COMU,1,1
CAC20020408F766,WEGU,1,1
CAC20020408F766,WEGU,4,1
CAC20020408F767,BRAC,1,1
CAC20020408F767,BRPE,1,1
CAC20020408F767,PALO,1,6
CAC20020408F767,WEGU,1,5
CAC20020408F767,BRAC,2,1
CAC20020408F767,WEGU,2,1
CAC20020408F768,RHAU,2,4
CAC20020408F768,WEGU,2,26
CAC20020408F768,GUMU,2,6
CAC20020408F769,BRPE,1,1
CAC20020408F769,WEGU,2,1
CAC20020408F770,RHAU,1,2
CAC20020408F770,WEGU,1,1
CAC20020408F771,CAAU,1,4
CAC20020408F771,WEGU,1,1
CAC20020408F772,WEGU,1,1
CAC20020408F772,GUMU,1,1
CAC20020408F772,CAGU,2,5
CAC20020408F772,RHAU,2,2
CAC20020408F773,BRPE,1,4
CAC20020408F773,WEGU,1,1
CAC20020408F773,WEGU,2,2
CAC20020408F773,WEGU,4,1
CAC20020408F775,BRPE,1,1
CAC20020408F776,COMU,2,1
CAC20020408F777,BRPE,1,3
CAC20020408F778,COMU,1,3
CAC20020408F778,WEGU,1,2
CAC20020408F780,UNPH,1,15
CAC20020408F780,WEGU,1,1
CAC20020408F782,CAAU,1,1
CAC20020408F782,PALO,1,1
CAC20020408F783,CASL,2,1
CAC20020408F783,RHAU,2,2
CAC20020408F784,CAAU,1,1
CAC20020408F786,CAAU,1,1
CAC20020408F786,COMU,2,1
CAC20020408F787,CAAU,1,4
CAC20020408F788,CAAU,1,3
CAC20020408F788,COMU,1,1
CAC20020408F788,WEGU,1,1
CAC20020408F788,CAAU,2,3
CAC20020408F790,CAAU,2,1
CAC20020408F790,COMU,2,1
CAC20020408F791,WEGU,4,3
CAC20020408F792,WEGU,1,2
CAC20020408F792,RHAU,2,1
CAC20020408F792,CAGU,4,1
CAC20020408F794,WEGU,1,1
CAC20020408F795,WEGU,1,1
CAC20020408F795,BOGU,2,5
CAC20020408F795,CAGU,2,26
CAC20020408F795,WEGU,2,8
CAC20020408F795,WEGU,4,1
CAC20020408F796,BRAN,1,4
CAC20020408F796,SUSC,1,2
CAC20020408F796,WEGU,1,1
CAC20020408F796,CAGU,2,3
CAC20020408F796,PALO,2,1
CAC20020408F796,RHAU,2,4
CAC20020408F796,UNWH,2,1
CAC20020408F796,WEGU,4,2
CAC20020408F796,SOSH,5,1
CAC20020408F796,WEGU,5,1
CAC20020408F797,WEGU,4,1
CAC20020408F798,CAAU,2,1
CAC20020408F798,UNCO,2,1
CAC20020408F798,WEGU,4,10
CAC20020409F799,WEGU,4,1
CAC20020409F802,WEGU,1,1
CAC20020409F802,CAAU,2,1
CAC20020409F802,MOLA,2,1
CAC20020409F803,DAPO,4,8
CAC20020409F805,SOSH,1,1
CAC20020409F806,POJA,1,1
CAC20020409F816,MOLA,2,1
CAC20020409F817,MOLA,2,1
CAC20020409F817,UNWH,2,2
CAC20020409F822,CBWH,2,2
CAC20020409F830,CASL,2,1
CAC20020409F834,PAJA,1,1
CAC20020409F836,MOLA,2,1
CAC20020410F840,LHSP,1,1
CAC20020410F841,LHSP,1,1
CAC20020410F843,POJA,2,1
CAC20020410F857,SOSH,1,1
CAC20020410F858,SOSH,1,1
CAC20020410F865,REPH,1,20
CAC20020410F867,CASL,2,1
CAC20020410F873,REPH,1,25
CAC20020410F873,REPH,2,32
CAC20020410F876,REPH,1,7
CAC20020410F877,MOLA,2,1
CAC20020410F886,DAPO,4,4
CAC20020411F897,LHSP,1,1
CAC20020411F900,LAAL,1,1
CAC20020411F901,DAPO,4,5
CAC20020411F915,WEGU,4,3
CAC20020411F917,WEGU,4,1
CAC20020411F924,WEGU,1,1
CAC20020412F928,WEGU,4,1
CAC20020412F929,WEGU,1,1
CAC20020412F930,BOGU,1,1
CAC20020412F930,CAGU,1,1
CAC20020412F930,PALO,1,2
CAC20020412F930,WEGU,1,1
CAC20020412F930,WEGU,4,1
CAC20020412F931,PALO,1,27
CAC20020412F931,SUSC,1,2
CAC20020412F931,WEGU,1,10
CAC20020412F931,WEGU,4,2
CAC20020412F932,BRAN,1,150
CAC20020412F932,WEGU,1,1
CAC20020412F932,WEGU,4,1
CAC20020702F933,BRPE,1,1
CAC20020702F933,HERG,1,2
CAC20020702F933,WEGU,1,10
CAC20020702F933,HERG,2,3
CAC20020702F933,WEGU,2,3
CAC20020702F934,HERG,1,2
CAC20020702F934,BRPE,2,1
CAC20020702F934,UNLO,2,1
CAC20020702F935,FIWH,2,2
CAC20020702F935,SOSH,2,5
CAC20020702F935,WEGU,2,5
CAC20020702F936,SOSH,1,2
CAC20020702F936,WEGU,1,1
CAC20020702F936,SOSH,2,3
CAC20020702F936,WEGU,2,11
CAC20020702F937,ELTE,1,1
CAC20020702F937,HERG,1,1
CAC20020702F937,SOSH,1,1
CAC20020702F937,WEGU,1,5
CAC20020702F937,HERG,2,1
CAC20020702F937,ELTE,4,3
CAC20020702F938,SOSH,1,6
CAC20020702F938,WEGU,1,1
CAC20020702F938,SOSH,2,15
CAC20020702F940,SOSH,1,2
CAC20020702F940,WEGU,1,1
CAC20020702F940,ELTE,4,2
CAC20020702F940,PWSD,5,6
CAC20020702F941,ELTE,1,3
CAC20020702F941,HERG,1,1
CAC20020702F941,SOSH,1,7
CAC20020702F941,UNSP,1,1
CAC20020702F941,SOSH,2,12
CAC20020702F941,WEGU,4,4
CAC20020702F942,BRPE,1,1
CAC20020702F942,ELTE,1,1
CAC20020702F942,SOSH,1,1
CAC20020702F942,UNSP,1,1
CAC20020702F942,MOLA,2,1
CAC20020702F942,UNTE,4,2
CAC20020702F943,BRPE,1,3
CAC20020702F943,SOSH,1,2
CAC20020703F944,LBCU,1,2
CAC20020703F944,SOSH,1,1
CAC20020703F945,SOSH,1,1
CAC20020703F947,SOSH,1,2
CAC20020703F948,SOSH,1,1
CAC20020703F949,SOSH,1,1
CAC20020703F951,GUMU,2,4
CAC20020703F956,SHAR,2,1
CAC20020703F961,LHSP,1,1
CAC20020703F962,BLSP,1,2
CAC20020703F962,LHSP,1,2
CAC20020703F963,BLSP,1,3
CAC20020703F963,LHSP,1,1
CAC20020703F963,UNSP,1,1
CAC20020703F963,GUMU,2,4
CAC20020703F964,BLSP,1,3
CAC20020703F965,UNSP,1,1
CAC20020703F969,BFAL,1,1
CAC20020703F969,LHSP,1,7
CAC20020703F969,BFAL,2,1
CAC20020703F970,LHSP,1,13
CAC20020703F971,LHSP,1,3
CAC20020703F972,LHSP,1,8
CAC20020703F973,LHSP,1,1
CAC20020703F974,LHSP,1,2
CAC20020703F976,LHSP,1,3
CAC20020704F1000,LHSP,1,2
CAC20020704F1001,COPE,1,2
CAC20020704F1004,COPE,1,3
CAC20020704F1007,COPE,1,12
CAC20020704F1008,LHSP,1,2
CAC20020704F1010,COPE,1,1
CAC20020704F1010,LHSP,1,1
CAC20020704F979,BFAL,1,1
CAC20020704F985,BFAL,1,1
CAC20020704F985,LHSP,1,4
CAC20020704F986,BFAL,1,1
CAC20020704F989,SBCD,4,2
CAC20020704F996,LHSP,1,1
CAC20020704F997,LHSP,1,1
CAC20020704F998,COPE,2,1
CAC20020705F1014,LHSP,1,1
CAC20020705F1015,COPE,1,1
CAC20020705F1015,LHSP,1,1
CAC20020705F1017,COPE,1,2
CAC20020705F1021,LHSP,1,1
CAC20020705F1022,LHSP,1,1
CAC20020705F1025,COPE,1,1
CAC20020705F1025,LHSP,1,1
CAC20020705F1026,COPE,1,1
CAC20020705F1028,COPE,1,1
CAC20020705F1029,LHSP,1,1
CAC20020705F1030,COPE,2,3
CAC20020705F1033,LHSP,1,1
CAC20020705F1035,COPE,1,1
CAC20020705F1042,COPE,1,1
CAC20020705F1047,COPE,1,2
CAC20020705F1051,COPE,2,2
CAC20020705F1054,COPE,2,3
CAC20020705F1055,COPE,1,5
CAC20020705F1056,BRSP,1,1
CAC20020705F1056,COPE,1,2
CAC20020705F1056,LHSP,1,3
CAC20020705F1056,UNSP,1,1
CAC20020705F1057,RBTR,1,1
CAC20020706F1061,BFAL,1,1
CAC20020706F1061,COPE,1,8
CAC20020706F1062,COPE,1,1
CAC20020706F1062,COPE,2,1
CAC20020706F1063,COPE,2,1
CAC20020706F1064,COPE,1,1
CAC20020706F1064,COPE,2,30
CAC20020706F1065,COPE,1,1
CAC20020706F1068,COPE,1,8
CAC20020706F1070,BLSP,1,1
CAC20020706F1073,LHSP,1,1
CAC20020706F1075,STPE,1,1
CAC20020706F1077,COPE,1,2
CAC20020706F1084,BFAL,1,1
CAC20020706F1088,COPE,2,1
CAC20020706F1089,PWSD,4,15
CAC20020706F1099,MOLA,2,1
CAC20020706F1102,BFAL,1,1
CAC20020706F1102,LHSP,1,1
CAC20020707F1103,LHSP,1,1
CAC20020707F1104,BLSP,1,1
CAC20020707F1105,LHSP,1,2
CAC20020707F1106,CODO,4,40
CAC20020707F1108,BLSP,1,1
CAC20020707F1109,LHSP,1,1
CAC20020707F1110,LHSP,1,1
CAC20020707F1111,BLSP,1,1
CAC20020707F1111,LHSP,1,2
CAC20020707F1111,CODO,6,15
CAC20020707F1112,BLSP,1,3
CAC20020707F1112,LHSP,1,3
CAC20020707F1113,LHSP,1,2
CAC20020707F1113,SOSH,1,1
CAC20020707F1114,LHSP,1,2
CAC20020707F1115,BFAL,1,1
CAC20020707F1115,LHSP,1,2
CAC20020707F1116,LHSP,1,1
CAC20020707F1117,LHSP,1,1
CAC20020707F1119,BLSP,1,1
CAC20020707F1120,LHSP,1,1
CAC20020707F1121,LHSP,1,1
CAC20020707F1122,LHSP,1,1
CAC20020707F1127,CODO,4,6
CAC20020707F1128,BFAL,1,1
CAC20020707F1130,LHSP,1,2
CAC20020707F1132,SOSH,1,1
CAC20020707F1133,BLSP,1,2
CAC20020707F1133,LHSP,1,3
CAC20020707F1133,SOSH,1,1
CAC20020707F1134,LHSP,1,2
CAC20020707F1134,BLWH,2,1
CAC20020707F1135,BLSP,1,1
CAC20020707F1135,MOLA,2,1
CAC20020707F1137,UNMU,2,1
CAC20020707F1139,NFSE,6,1
CAC20020707F1140,SPWH,2,3
CAC20020707F1142,SOSH,1,1
CAC20020707F1142,WEGU,1,1
CAC20020707F1143,FIWH,2,3
CAC20020707F1145,FIWH,2,1
CAC20020707F1145,RTTR,2,1
CAC20020707F1145,NESE,6,1
CAC20020707F1148,WEGU,1,1
CAC20020707F1148,UNWH,2,1
CAC20020708F1150,BRPE,1,1
CAC20020708F1150,SOSH,1,3
CAC20020708F1150,CAAU,2,4
CAC20020708F1150,WEGU,2,1
CAC20020708F1150,CODO,6,20
CAC20020708F1151,SOSH,1,2
CAC20020708F1151,WEGU,1,1
CAC20020708F1151,SOSH,2,8
CAC20020708F1151,BODO,6,15
CAC20020708F1152,SOSH,1,12
CAC20020708F1152,WEGU,1,2
CAC20020708F1152,PFSH,2,1
CAC20020708F1152,SOSH,2,13
CAC20020708F1153,PFSH,1,6
CAC20020708F1153,SOSH,1,2
CAC20020708F1153,PFSH,2,2
CAC20020708F1153,SOSH,2,28
CAC20020708F1154,SOSH,1,3
CAC20020708F1154,CASL,2,1
CAC20020708F1154,PFSH,2,5
CAC20020708F1154,SOSH,2,81
CAC20020708F1156,BRPE,1,1
CAC20020708F1156,ELTE,1,1
CAC20020708F1156,PFSH,1,1
CAC20020708F1156,CASL,2,2
CAC20020708F1160,ELTE,1,1
CAC20020708F1160,PFSH,1,2
CAC20020708F1160,SOSH,1,47
CAC20020708F1160,SPSK,1,1
CAC20020708F1160,UNMU,1,1
CAC20020708F1160,WEGU,1,2
CAC20020708F1160,PFSH,2,2
CAC20020708F1160,SOSH,2,16
CAC20020708F1160,WEGU,2,1
CAC20020708F1161,BRPE,1,4
CAC20020708F1161,CATE,1,1
CAC20020708F1161,ELTE,1,4
CAC20020708F1161,PFSH,1,13
CAC20020708F1161,SOSH,1,7
CAC20020708F1161,UNPH,1,1
CAC20020708F1161,MOLA,2,1
CAC20020708F1161,PFSH,2,1
CAC20020708F1161,SOSH,2,222
CAC20020708F1161,GUMU,2,1
CAC20020708F1161,UNDO,6,15
CAC20020708F1162,PFSH,1,1
CAC20020708F1162,SOSH,1,1
CAC20020708F1162,ELTE,2,1
CAC20020708F1162,PFSH,2,2
CAC20020708F1162,SOSH,2,1
CAC20020708F1163,ELTE,1,1
CAC20020708F1163,SOSH,1,2
CAC20020708F1163,CASL,2,1
CAC20020708F1164,HERG,1,1
CAC20020708F1164,PFSH,1,1
CAC20020708F1164,UNBI,1,3
CAC20020708F1164,PFSH,2,5
CAC20020708F1165,BRPE,1,1
CAC20020708F1165,ELTE,1,1
CAC20020708F1166,PFSH,1,1
CAC20020708F1166,SOSH,1,1
CAC20020708F1166,UNSB,1,1
CAC20020708F1167,PFSH,1,4
CAC20020708F1167,SOSH,1,1
CAC20020708F1167,SOSH,2,18
CAC20020708F1168,BRPE,1,1
CAC20020708F1168,PFSH,1,1
CAC20020708F1168,SOSH,1,9
CAC20020708F1168,WEGU,1,1
CAC20020708F1168,BRPE,2,1
CAC20020708F1168,WEGU,2,1
CAC20020708F1168,CODO,6,50
CAC20020708F1169,BRPE,1,9
CAC20020708F1169,ELTE,1,1
CAC20020708F1169,GBHE,1,1
CAC20020708F1169,PFSH,1,1
CAC20020708F1169,SOSH,1,4
CAC20020708F1169,WEGU,1,1
CAC20020708F1169,BRPE,2,1
CAC20020708F1169,PFSH,2,6
CAC20020708F1169,POJA,2,1
CAC20020708F1169,SOSH,2,3
CAC20020708F1170,BRPE,1,1
CAC20020708F1170,CATE,1,1
CAC20020708F1170,SOSH,1,9
CAC20020708F1170,SOSH,2,4
CAC20020708F1171,BRPE,1,2
CAC20020708F1171,PFSH,1,1
CAC20020708F1171,SOSH,1,14
CAC20020708F1171,PFSH,2,4
CAC20020708F1171,SOSH,2,104
CAC20020708F1172,ELTE,1,2
CAC20020708F1172,SOSH,1,2
CAC20020708F1172,PFSH,2,5
CAC20020708F1172,SOSH,2,75
CAC20020708F1172,BODO,6,8
CAC20020708F1173,BRPE,1,5
CAC20020708F1173,PFSH,1,1
CAC20020708F1173,SOSH,1,5
CAC20020708F1173,ELTE,4,2
CAC20020708F1174,HERG,1,5
CAC20020708F1174,SOSH,1,17
CAC20020708F1174,RIDO,2,1
CAC20020708F1175,SOSH,1,2
CAC20020708F1175,CODO,6,60
CAC20020708F1177,BRPE,1,1
CAC20020708F1177,CATE,1,1
CAC20020708F1177,COTE,1,1
CAC20020708F1177,HERG,1,2
CAC20020708F1177,WEGU,1,1
CAC20020708F1177,BRPE,2,1
CAC20020708F1177,SOSH,2,1
CAC20020708F1178,BRPE,1,5
CAC20020708F1178,ELTE,1,1
CAC20020708F1178,SOSH,1,8
CAC20020708F1178,CASL,2,1
CAC20020708F1179,ELTE,1,1
CAC20020708F1179,SOSH,1,1
CAC20020708F1179,WEGU,1,1
CAC20020708F1180,BRPE,1,1
CAC20020708F1180,ELTE,1,2
CAC20020708F1180,HERG,1,1
CAC20020708F1180,SOSH,1,1
CAC20020708F1180,WEGU,1,1
CAC20020708F1180,HERG,2,1
CAC20020708F1180,SOSH,3,4
CAC20020708F1181,BRPE,1,1
CAC20020708F1181,ELTE,1,5
CAC20020708F1181,PFSH,1,1
CAC20020708F1181,SOSH,1,2
CAC20020708F1182,PFSH,1,1
CAC20020708F1182,SOSH,2,2
CAC20020709F1183,BLSK,1,1
CAC20020709F1183,UNTE,1,2
CAC20020709F1183,WEGU,1,1
CAC20020709F1183,WEGU,2,1
CAC20020709F1184,PIGU,1,1
CAC20020709F1184,WEGU,1,2
CAC20020709F1185,WEGU,1,1
CAC20020709F1185,SOSH,2,1
CAC20020709F1185,CASL,6,4
CAC20020709F1186,DCCO,1,1
CAC20020709F1186,HERG,1,2
CAC20020709F1186,WEGU,1,4
CAC20020709F1186,CASL,6,1
CAC20020709F1187,PFSH,1,1
CAC20020709F1187,SOSH,1,1
CAC20020709F1187,WEGU,1,2
CAC20020709F1187,BRPE,2,1
CAC20020709F1187,CASL,6,3
CAC20020709F1188,WEGU,1,4
CAC20020709F1188,CASL,2,2
CAC20020709F1189,BRAC,1,3
CAC20020709F1189,BRPE,1,1
CAC20020709F1190,HERG,1,1
CAC20020709F1190,SOSH,1,2
CAC20020709F1190,CASL,2,1
CAC20020709F1190,CASL,6,1
CAC20020709F1191,SOSH,1,1
CAC20020709F1191,WEGU,1,12
CAC20020709F1192,SOSH,1,7
CAC20020709F1192,WEGU,1,8
CAC20020709F1193,BRPE,1,3
CAC20020709F1193,WEGU,1,1
CAC20020709F1194,CASL,2,3
CAC20020709F1194,SOSH,1,2
CAC20020709F1197,CASL,6,1
CAC20020709F1198,BRAC,1,1
CAC20020709F1198,UNPH,1,1
CAC20020709F1198,WEGU,1,4
CAC20020709F1199,WEGU,1,1
CAC20020709F1200,WEGU,2,1
CAC20020709F1202,WEGU,1,1
CAC20020709F1202,CASL,6,3
CAC20020709F1203,CASL,6,1
CAC20020709F1203,NFSE,6,1
CAC20020709F1204,WEGU,1,1
CAC20020709F1204,FIWH,2,2
CAC20020709F1205,WEGU,1,3
CAC20020709F1205,FIWH,2,1
CAC20020709F1206,WEGU,1,1
CAC20020709F1206,CASL,2,2
CAC20020709F1206,WEGU,2,8
CAC20020709F1206,CASL,6,2
CAC20020709F1207,BRAC,1,2
CAC20020709F1207,CASL,2,1
CAC20020709F1207,CASL,6,3
CAC20020709F1208,UNSB,1,1
CAC20020709F1208,WEGU,1,1
CAC20020709F1208,CASL,2,1
CAC20020709F1209,BRAC,1,1
CAC20020709F1209,WEGU,1,3
CAC20020709F1209,BRAC,2,1
CAC20020709F1209,CASL,2,2
CAC20020709F1209,CASL,6,3
CAC20020709F1210,CAAU,1,4
CAC20020709F1210,BRAC,2,2
CAC20020709F1210,CAAU,2,4
CAC20020709F1210,CASL,2,1
CAC20020709F1211,CAAU,1,1
CAC20020709F1211,WEGU,2,2
CAC20020709F1212,SOSH,1,1
CAC20020709F1212,WEGU,1,2
CAC20020709F1212,GUMU,2,2
CAC20020709F1212,BODO,6,4
CAC20020709F1213,BVSH,1,1
CAC20020709F1213,CASL,2,3
CAC20020709F1213,CRMU,2,2
CAC20020709F1213,WEGU,2,6
CAC20020709F1213,GUMU,2,2
CAC20020709F1213,RNPH,3,2
CAC20020709F1214,CASL,6,1
CAC20020709F1215,WEGU,1,1
CAC20020709F1215,CASL,2,1
CAC20020709F1215,CASL,6,1
CAC20020709F1218,MOLA,3,1
CAC20020709F1218,CASL,6,1
CAC20020709F1219,SOSH,1,1
CAC20020709F1220,CASL,6,1
CAC20020709F1221,MOLA,2,1
CAC20020709F1223,ASSP,1,1
CAC20020709F1223,LHSP,1,1
CAC20020709F1224,ASSP,1,2
CAC20020709F1224,GUMU,1,1
CAC20020709F1225,BLSP,1,1
CAC20020709F1225,LHSP,1,1
CAC20020709F1226,BLSP,1,2
CAC20020709F1227,CAAU,1,1
CAC20020709F1227,LTSP,1,2
CAC20020710F1231,UNTE,1,1
CAC20020710F1233,LHSP,1,1
CAC20020710F1236,BLSP,1,1
CAC20020710F1236,LHSP,1,1
CAC20020710F1237,BLSP,1,1
CAC20020710F1237,LHSP,1,2
CAC20020710F1238,LHSP,1,2
CAC20020710F1238,LHSP,3,1
CAC20020710F1239,LHSP,1,1
CAC20020710F1239,BLWH,2,1
CAC20020710F1239,HUWH,2,2
CAC20020710F1240,LHSP,1,4
CAC20020710F1241,LHSP,1,1
CAC20020710F1242,BFAL,1,1
CAC20020710F1246,LHSP,3,1
CAC20020710F1247,BFAL,1,1
CAC20020710F1250,LHSP,1,4
CAC20020710F1254,LHSP,1,1
CAC20020710F1258,LHSP,1,1
CAC20020710F1258,MIWH,2,1
CAC20020710F1261,LHSP,1,3
CAC20020711F1268,COPE,1,1
CAC20020711F1268,LHSP,1,2
CAC20020711F1270,COPE,1,1
CAC20020711F1270,LHSP,1,1
CAC20020711F1271,COPE,1,10
CAC20020711F1272,COPE,1,1
CAC20020711F1275,COPE,1,5
CAC20020711F1275,COPE,2,6
CAC20020711F1276,COPE,1,4
CAC20020711F1277,COPE,1,1
CAC20020711F1277,LHSP,1,1
CAC20020711F1278,COPE,1,3
CAC20020711F1279,BFAL,1,1
CAC20020711F1280,LHSP,1,1
CAC20020711F1283,COPE,1,2
CAC20020711F1283,STPE,2,1
CAC20020711F1291,BFAL,2,1
CAC20020711F1295,COPE,1,2
CAC20020711F1295,COPE,2,5
CAC20020711F1296,LHSP,1,2
CAC20020711F1298,BFAL,1,1
CAC20020711F1310,LHSP,1,1
CAC20020711F1310,CODO,4,20
CAC20020711F1311,LHSP,1,3
CAC20020711F1312,BFAL,1,1
